paper_id,entity_id,material_node_id,material_name,formula,alias,material_type,structure_family,crystal_form,phase_composition,confidence,sse_family,conducting_ion,title,doi,year,journal,source_json,evidence
015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si,E1,material:015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si:E1,LLZ Sample 1,Li7La3Zr2O12,Sample 1,oxide solid electrolyte,Garnet,polycrystalline,Cubic LLZ with amorphous Li-Al-Si-O and nano-crystalline LiAlSiO4 at grain boundaries,0.95,oxide,Li+,High lithium ion conductive Li_7La_3Zr_2O_12 by inclusion of both Al and Si,,2011,,信息提取结果/015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si/sse_extraction.json,"Table 1 summarizes the materials used for ball milling and crucibles during the preparation process, as well as the properties of the resulting pellets."
015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si,E2,material:015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si:E2,LLZ Sample 2,Li7La3Zr2O12,Sample 2,oxide solid electrolyte,Garnet,polycrystalline,Cubic LLZ with Al doping,0.95,oxide,Li+,High lithium ion conductive Li_7La_3Zr_2O_12 by inclusion of both Al and Si,,2011,,信息提取结果/015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si/sse_extraction.json,"Table 1 summarizes the materials used for ball milling and crucibles during the preparation process, as well as the properties of the resulting pellets."
015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si,E3,material:015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si:E3,LLZ Sample 3,Li7La3Zr2O12,Sample 3,oxide solid electrolyte,Garnet,polycrystalline,Tetragonal LLZ,0.9,oxide,Li+,High lithium ion conductive Li_7La_3Zr_2O_12 by inclusion of both Al and Si,,2011,,信息提取结果/015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si/sse_extraction.json,The XRD pattern of Sample 3 lacking both Al and Si was in good agreement with tetragonal LLZ with low Li^+ conductivity
015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si,E4,material:015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si:E4,LLZ Sample 4,Li7La3Zr2O12,Sample 4,oxide solid electrolyte,Garnet,polycrystalline,LLZ with low Al/Si,0.95,oxide,Li+,High lithium ion conductive Li_7La_3Zr_2O_12 by inclusion of both Al and Si,,2011,,信息提取结果/015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si/sse_extraction.json,"Table 1 summarizes the materials used for ball milling and crucibles during the preparation process, as well as the properties of the resulting pellets."
015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si,E5,material:015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si:E5,LLZ Sample 5,Li7La3Zr2O12,Sample 5,oxide solid electrolyte,Garnet,polycrystalline,LLZ with moderate Al/Si,0.95,oxide,Li+,High lithium ion conductive Li_7La_3Zr_2O_12 by inclusion of both Al and Si,,2011,,信息提取结果/015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si/sse_extraction.json,"Table 1 summarizes the materials used for ball milling and crucibles during the preparation process, as well as the properties of the resulting pellets."
015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si,E6,material:015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si:E6,LLZ Sample 6,Li7La3Zr2O12,Sample 6,oxide solid electrolyte,Garnet,polycrystalline,Cubic LLZ with amorphous Li-Al-Si-O and nano-crystalline LiAlSiO4 at grain boundaries,0.95,oxide,Li+,High lithium ion conductive Li_7La_3Zr_2O_12 by inclusion of both Al and Si,,2011,,信息提取结果/015-High_lithium_ion_conductive_Li7La3Zr2O12_by_inclusion_of_both_Al_and_Si/sse_extraction.json,"Table 1 summarizes the materials used for ball milling and crucibles during the preparation process, as well as the properties of the resulting pellets."
016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet,E1,material:016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet:E1,Li5.5La3Zr0.5Ta1.5O12,Li5.5La3Zr0.5Ta1.5O12,x=1.5,oxide solid electrolyte,Garnet,polycrystalline,cubic garnet-type,0.95,oxide,Li+,Lithium metal electrode kinetics and ionic conductivity of the solid lithium ion conductors “Li _7 La _3 Zr _2 O _12 ” and Li _7-x La _3 Zr _2-x Ta _x O _12 with garnet-type structure,,2012,,信息提取结果/016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet/sse_extraction.json,"The tantalum substituted Al-free samples Li_7-xLa_3Zr_2-xTa_xO_12 were synthesized with Ta contents of x=0.5, 1.0 and 1.5."
016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet,E2,material:016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet:E2,Li6La3ZrTaO12,Li6La3ZrTaO12,x=1.0; Al-free Li6La3ZrTaO12,oxide solid electrolyte,Garnet,polycrystalline,cubic garnet-type,0.95,oxide,Li+,Lithium metal electrode kinetics and ionic conductivity of the solid lithium ion conductors “Li _7 La _3 Zr _2 O _12 ” and Li _7-x La _3 Zr _2-x Ta _x O _12 with garnet-type structure,,2012,,信息提取结果/016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet/sse_extraction.json,"The tantalum substituted Al-free samples Li_7-xLa_3Zr_2-xTa_xO_12 were synthesized with Ta contents of x=0.5, 1.0 and 1.5."
016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet,E3,material:016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet:E3,Li6.5La3Zr1.5Ta0.5O12,Li6.5La3Zr1.5Ta0.5O12,x=0.5,oxide solid electrolyte,Garnet,polycrystalline,cubic garnet-type,0.95,oxide,Li+,Lithium metal electrode kinetics and ionic conductivity of the solid lithium ion conductors “Li _7 La _3 Zr _2 O _12 ” and Li _7-x La _3 Zr _2-x Ta _x O _12 with garnet-type structure,,2012,,信息提取结果/016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet/sse_extraction.json,"The tantalum substituted Al-free samples Li_7-xLa_3Zr_2-xTa_xO_12 were synthesized with Ta contents of x=0.5, 1.0 and 1.5."
016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet,E4,material:016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet:E4,Li6.625La3Zr1.625Ta0.375O12 (29 mol% Al),Li6.625La3Zr1.625Ta0.375O12,x=0.375 (29 mol% Al),oxide solid electrolyte,Garnet,polycrystalline,cubic garnet-type,0.95,oxide,Li+,Lithium metal electrode kinetics and ionic conductivity of the solid lithium ion conductors “Li _7 La _3 Zr _2 O _12 ” and Li _7-x La _3 Zr _2-x Ta _x O _12 with garnet-type structure,,2012,,信息提取结果/016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet/sse_extraction.json,one \gamma-Al_2O_3 -doped LLZTO sample was prepared with x=0.375 and an Al_2O_3 content of 1.7 wt% (29 mol% Al per mol Li_6.625La_3Zr_1.625Ta_0.375O_12 )
016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet,E5,material:016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet:E5,Li7La3Zr2O12 (28 mol% Al),Li7La3Zr2O12,LLZO (28 mol% Al); Al-doped cubic LLZO,oxide solid electrolyte,Garnet,polycrystalline,cubic garnet-type,0.95,oxide,Li+,Lithium metal electrode kinetics and ionic conductivity of the solid lithium ion conductors “Li _7 La _3 Zr _2 O _12 ” and Li _7-x La _3 Zr _2-x Ta _x O _12 with garnet-type structure,,2012,,信息提取结果/016-Lithium_metal_electrode_kinetics_and_ionic_conductivity_of_the_solid_lithium_ion_conductors_Li7La3Zr2O12_and_Li7-xLa3Zr2-xTaxO12_with_garnet/sse_extraction.json,The LLZO was doped with an Al_2O_3 content of 1.7 wt% (28 mol% Al per mol Li_7La_3Zr_2O_12 ).
017-Garnet_related_lithium_ion_conductor_processed_by_spark_plasma_sintering_for_all_solid_state_batteries,E1,material:017-Garnet_related_lithium_ion_conductor_processed_by_spark_plasma_sintering_for_all_solid_state_batteries:E1,LLZ (Sintered 1230 °C),Li6.85La3.09Zr2.07O12,a-3; cubic LLZ sintered at 1230 °C,oxide solid electrolyte,Garnet,polycrystalline,Cubic phase,0.95,oxide,Li+,Garnet related lithium ion conductor processed by spark plasma sintering for all solid state batteries,,2013,,信息提取结果/017-Garnet_related_lithium_ion_conductor_processed_by_spark_plasma_sintering_for_all_solid_state_batteries/sse_extraction.json,Table 1 summarizes the results obtained for the LLZ and LLZT garnet systems.
017-Garnet_related_lithium_ion_conductor_processed_by_spark_plasma_sintering_for_all_solid_state_batteries,E2,material:017-Garnet_related_lithium_ion_conductor_processed_by_spark_plasma_sintering_for_all_solid_state_batteries:E2,LLZT (SPS 1000 °C),Li6.87La2.97Zr1.60Ta0.56O12-d,SPS processed LLZT 1000; LLZT subjected to SPS at 1000 °C,oxide solid electrolyte,Garnet,polycrystalline,Cubic phase,0.95,oxide,Li+,Garnet related lithium ion conductor processed by spark plasma sintering for all solid state batteries,,2013,,信息提取结果/017-Garnet_related_lithium_ion_conductor_processed_by_spark_plasma_sintering_for_all_solid_state_batteries/sse_extraction.json,Table 1 summarizes the results obtained for the LLZ and LLZT garnet systems.
017-Garnet_related_lithium_ion_conductor_processed_by_spark_plasma_sintering_for_all_solid_state_batteries,E3,material:017-Garnet_related_lithium_ion_conductor_processed_by_spark_plasma_sintering_for_all_solid_state_batteries:E3,LLZT (Sintered 1200 °C),Li7.13La2.87Zr1.52Ta0.47O12-d,Conventional sintered LLZT,oxide solid electrolyte,Garnet,polycrystalline,Cubic phase,0.95,oxide,Li+,Garnet related lithium ion conductor processed by spark plasma sintering for all solid state batteries,,2013,,信息提取结果/017-Garnet_related_lithium_ion_conductor_processed_by_spark_plasma_sintering_for_all_solid_state_batteries/sse_extraction.json,Table 1 summarizes the results obtained for the LLZ and LLZT garnet systems.
018-Comparative_Study_of_TiS2_Li-In_All-Solid-State_Lithium_Batteries_Using_Glass-Ceramic_Li3PS4_and_Li10GeP2S12_Solid_Electrolytes,E1,material:018-Comparative_Study_of_TiS2_Li-In_All-Solid-State_Lithium_Batteries_Using_Glass-Ceramic_Li3PS4_and_Li10GeP2S12_Solid_Electrolytes:E1,Glass-ceramic Li3PS4 (LPS),Li3PS4,LPS; 75Li2S-25P2S5 GC SE,sulfide solid electrolyte,Glass-ceramic,glass-ceramic,Li3PS4,0.95,sulfide,Li+,Comparative Study of TiS_2/Li-In All-Solid-State Lithium Batteries Using Glass-Ceramic Li_3PS_4 and Li_10GeP_2S_12 Solid Electrolytes,,2014,,信息提取结果/018-Comparative_Study_of_TiS2_Li-In_All-Solid-State_Lithium_Batteries_Using_Glass-Ceramic_Li3PS4_and_Li10GeP2S12_Solid_Electrolytes/sse_extraction.json,LPS (or 75Li _2 S-25P _2 S _5 ) GC SE powders were prepared by mechanical milling and subsequent heat-treatment
018-Comparative_Study_of_TiS2_Li-In_All-Solid-State_Lithium_Batteries_Using_Glass-Ceramic_Li3PS4_and_Li10GeP2S12_Solid_Electrolytes,E2,material:018-Comparative_Study_of_TiS2_Li-In_All-Solid-State_Lithium_Batteries_Using_Glass-Ceramic_Li3PS4_and_Li10GeP2S12_Solid_Electrolytes:E2,Li10GeP2S12 (LGPS),Li10GeP2S12,LGPS,sulfide solid electrolyte,Thio-LISICON / Tetragonal,polycrystalline,Li10GeP2S12 with minor impurities,0.95,sulfide,Li+,Comparative Study of TiS_2/Li-In All-Solid-State Lithium Batteries Using Glass-Ceramic Li_3PS_4 and Li_10GeP_2S_12 Solid Electrolytes,,2014,,信息提取结果/018-Comparative_Study_of_TiS2_Li-In_All-Solid-State_Lithium_Batteries_Using_Glass-Ceramic_Li3PS4_and_Li10GeP2S12_Solid_Electrolytes/sse_extraction.json,"For the preparation of LGPS powders, stoichiometric amounts of Li _2 S, P _2 S _5 , and GeS _2 (99.9%, American Elements) powders were thoroughly mixed using a Thinky Mixer (AR-100, THINKY Inc.) with a plastic vial (12 mL) and eight ZrO _2 balls (5 mm in diam..."
018-Comparative_Study_of_TiS2_Li-In_All-Solid-State_Lithium_Batteries_Using_Glass-Ceramic_Li3PS4_and_Li10GeP2S12_Solid_Electrolytes,E3,material:018-Comparative_Study_of_TiS2_Li-In_All-Solid-State_Lithium_Batteries_Using_Glass-Ceramic_Li3PS4_and_Li10GeP2S12_Solid_Electrolytes:E3,LGPS-LPS Bilayer,Li10GeP2S12 / Li3PS4,LGPS-LPS SE bilayer,sulfide solid electrolyte composite,Bilayer,polycrystalline/glass-ceramic,LGPS layer / LPS layer,0.9,sulfide,Li+,Comparative Study of TiS_2/Li-In All-Solid-State Lithium Batteries Using Glass-Ceramic Li_3PS_4 and Li_10GeP_2S_12 Solid Electrolytes,,2014,,信息提取结果/018-Comparative_Study_of_TiS2_Li-In_All-Solid-State_Lithium_Batteries_Using_Glass-Ceramic_Li3PS4_and_Li10GeP2S12_Solid_Electrolytes/sse_extraction.json,an LGPS-LPS SE bilayer where LPS forms an interface with the Li-In anode was constructed with a 4.0 LGPS/LPS weight ratio
019-Synthesis_and_high_Li-ion_conductivity_of_Ga-stabilized_cubic_Li7La3Zr2O12,E1,material:019-Synthesis_and_high_Li-ion_conductivity_of_Ga-stabilized_cubic_Li7La3Zr2O12:E1,Li6.25La3Zr2Ga0.25O12,Li6.25La3Zr2Ga0.25O12,Ga substituted LLZO; Ga-stabilized cubic LLZO,oxide solid electrolyte,Garnet,polycrystalline,Cubic phase with ~3 wt.% La2Zr2O7 second phase after hot-pressing,0.95,oxide,Li+,Synthesis and high Li-ion conductivity of Ga-stabilized cubic Li_7La_3Zr_2O_12,,2012,,信息提取结果/019-Synthesis_and_high_Li-ion_conductivity_of_Ga-stabilized_cubic_Li7La3Zr2O12/sse_extraction.json,Cubic Li_6.25La_3Zr_2Ga_0.25O_12 powders were prepared from co-precipitated nitrate precursor and consolidated by hot-pressing
020-All-solid-state_Li-sulfur_batteries_with_mesoporous_electrode_and_thio-LISICON_solid_electrolyte,E1,material:020-All-solid-state_Li-sulfur_batteries_with_mesoporous_electrode_and_thio-LISICON_solid_electrolyte:E1,thio-LISICON,Li3.25Ge0.25P0.75S4,thio-LISICON,sulfide solid electrolyte,thio-LISICON,,,0.95,sulfide,Li+,All-solid-state Li-sulfur batteries with mesoporous electrode and thio-LISICON solid electrolyte,,2012,,信息提取结果/020-All-solid-state_Li-sulfur_batteries_with_mesoporous_electrode_and_thio-LISICON_solid_electrolyte/sse_extraction.json,Thio-LISICON (Li3.25Ge0.25P0.75S4) was synthesized by a solid-state reaction and was used as a solid electrolyte
021-All-solid-state_lithium_secondary_batteries_using_LiCoO2_particles_with_pulsed_laser_deposition_coatings_of_Li2S-P2S5_solid_electrolytes,E1,material:021-All-solid-state_lithium_secondary_batteries_using_LiCoO2_particles_with_pulsed_laser_deposition_coatings_of_Li2S-P2S5_solid_electrolytes:E1,80Li2S·20P2S5 solid electrolyte film,80Li2S·20P2S5,SE; Li2S-P2S5 SE,sulfide solid electrolyte,glass-ceramic/amorphous,amorphous,80Li2S·20P2S5,0.95,sulfide,Li+,All-solid-state lithium secondary batteries using LiCoO_2 particles with pulsed laser deposition coatings of Li_2S-P_2S_5 solid electrolytes,,2010,,信息提取结果/021-All-solid-state_lithium_secondary_batteries_using_LiCoO2_particles_with_pulsed_laser_deposition_coatings_of_Li2S-P2S5_solid_electrolytes/sse_extraction.json,An 80Li_2S\cdot20P_2S_5 solid electrolyte (SE) was coated on LiCoO_2 particles using pulsed laser deposition (PLD).
022-Stabilization-of_cubic_lithium-stuffed_garnets_of_the_type_Li7La3Zr2O12_by_addition_of_gallium,E1,material:022-Stabilization-of_cubic_lithium-stuffed_garnets_of_the_type_Li7La3Zr2O12_by_addition_of_gallium:E1,0.3Ga-LLZO,Li7La3Zr2O12:Ga,0.3Ga-LLZO,oxide solid electrolyte,Garnet,cubic,Single phase cubic garnet,0.95,oxide,Li+,Stabilization of cubic lithium-stuffed garnets of the type “Li7La3Zr2O12” by addition of gallium,10.1016/j.jpowsour.2012.09.111,2012,Journal of Power Sources,信息提取结果/022-Stabilization-of_cubic_lithium-stuffed_garnets_of_the_type_Li7La3Zr2O12_by_addition_of_gallium/sse_extraction.json,"XRD, however, shows the 0.3Ga-LLZO sample as a single phase with cubic symmetry"
022-Stabilization-of_cubic_lithium-stuffed_garnets_of_the_type_Li7La3Zr2O12_by_addition_of_gallium,E2,material:022-Stabilization-of_cubic_lithium-stuffed_garnets_of_the_type_Li7La3Zr2O12_by_addition_of_gallium:E2,0.4Ga-LLZO,Li7La3Zr2O12:Ga,0.4Ga-LLZO,oxide solid electrolyte,Garnet,cubic,Essentially cubic single phase,0.95,oxide,Li+,Stabilization of cubic lithium-stuffed garnets of the type “Li7La3Zr2O12” by addition of gallium,10.1016/j.jpowsour.2012.09.111,2012,Journal of Power Sources,信息提取结果/022-Stabilization-of_cubic_lithium-stuffed_garnets_of_the_type_Li7La3Zr2O12_by_addition_of_gallium/sse_extraction.json,It can be clearly seen that a cubic single phase is essentially retained for the 0.4Ga-LLZO sample (Fig.
022-Stabilization-of_cubic_lithium-stuffed_garnets_of_the_type_Li7La3Zr2O12_by_addition_of_gallium,E3,material:022-Stabilization-of_cubic_lithium-stuffed_garnets_of_the_type_Li7La3Zr2O12_by_addition_of_gallium:E3,0.5Ga-LLZO,Li7La3Zr2O12:Ga,0.5Ga-LLZO,oxide solid electrolyte,Garnet,cubic,"Cubic phase with impurities (LiGaO2, Li2ZrO3)",0.95,oxide,Li+,Stabilization of cubic lithium-stuffed garnets of the type “Li7La3Zr2O12” by addition of gallium,10.1016/j.jpowsour.2012.09.111,2012,Journal of Power Sources,信息提取结果/022-Stabilization-of_cubic_lithium-stuffed_garnets_of_the_type_Li7La3Zr2O12_by_addition_of_gallium/sse_extraction.json,impurity reflections were observed in the XRD patterns of 0.5Ga-LLZO
022-Stabilization-of_cubic_lithium-stuffed_garnets_of_the_type_Li7La3Zr2O12_by_addition_of_gallium,E4,material:022-Stabilization-of_cubic_lithium-stuffed_garnets_of_the_type_Li7La3Zr2O12_by_addition_of_gallium:E4,1.0Ga-LLZO,Li7La3Zr2O12:Ga,1.0Ga-LLZO,oxide solid electrolyte,Garnet,cubic,Cubic phase with LiGaO2 and Li2ZrO3 impurities,0.95,oxide,Li+,Stabilization of cubic lithium-stuffed garnets of the type “Li7La3Zr2O12” by addition of gallium,10.1016/j.jpowsour.2012.09.111,2012,Journal of Power Sources,信息提取结果/022-Stabilization-of_cubic_lithium-stuffed_garnets_of_the_type_Li7La3Zr2O12_by_addition_of_gallium/sse_extraction.json,But impurity reflections were observed in the XRD patterns of 0.5Ga-LLZO and 1.0Ga-LLZO samples (Fig.
